course_id,text,filtered_text,count
C_677014,不一样的解读从庄子品味出儒家思想,解读庄子品味出儒家思想,1.0
C_677014,因为考试单元模考那部分占40分却没有题所以最高只能得60分单元测试题占40分观看视频20分测试题只要不满分都到不了60,考试单元模考部分占40没有题最高只能60单元测试题占40观看视频20测试题不满不了60,1.0
C_677014,打扰一下这也不是学校的课啊在意成绩干嘛呢,打扰一下学校课在意成绩干嘛,1.0
C_677014,请问一下有谁知道什么时候期末考试吗为什么还不发布考试内容,请问一下知道期末考试发布考试内容,1.0
C_677014,祸福相依呢,祸福相依,1.0
C_677014,天人合一很喜欢这个话题,天人合一喜欢话题,1.0
C_677014,天人合一至高的境界,天人合一高境界,1.0
C_677014,这一节不能播放,一节不能播放,1.0
C_677014,书法文化,书法文化,1.0
C_677014,可以播放,播放,1.0
C_677014,文化是什么,文化,1.0
C_677014,科学就是分科自学文化应该从研究古文字开始,科学分科自学文化应该研究古文字,1.0
C_677014,天文地文人文结合奇妙无穷,天文地文人文结合奇妙无穷,1.0
C_677014,生物体内有时钟,生物体内有时钟,1.0
C_677018,挺好,挺,1.0
C_677018,老师我就学的营养,老师就学营养,1.0
C_677018,讲述得很好,讲述,1.0
C_677018,完结撒花喽老师辛苦了,完结撒花老师辛苦,1.0
C_677018,老师我们人刚出生时候身体含有氨基酸没有,老师刚出生身体含有氨基酸没有,1.0
C_677018,注重营养,注重营养,1.0
C_677018,营养的含义,营养含义,1.0
C_677018,打卡,打卡,1.0
C_677018,谢谢老师,谢谢老师,1.0
C_677018,老师你能帮我吗,老师帮,1.0
C_677018,打卡,打卡,1.0
C_677018,打卡,打卡,1.0
C_677018,打卡,打卡,1.0
C_677018,人们可以通过调摄饮食使自己既健康又长寿,调摄饮食健康长寿,1.0
C_677018,营养平衡很重要,营养平衡重要,1.0
C_677018,合理膳食均衡营养,合理膳食均衡营养,1.0
C_677018,能量平衡体重正常,能量平衡体重正常,1.0
C_677018,打卡,打卡,1.0
C_677018,打卡,打卡,1.0
C_677018,打卡,打卡,1.0
C_677018,合理膳食营养,合理膳食营养,1.0
C_677018,打卡,打卡,1.0
C_677018,打卡,打卡,1.0
C_677018,打卡,打卡,1.0
C_677018,打卡,打卡,1.0
C_677019,2日月云雨,2日月云雨,1.0
C_677019,年夜饭烟花爆竹红色的海洋,年夜饭烟花爆竹红色海洋,1.0
C_677019,q2茱蛛殊,q2茱蛛殊,1.0
C_677019,kind,kind,1.0
C_677019,金木水火土林森炎焱,金木水火土林森炎焱,2.0
C_677019,打卡打卡啦,打卡打卡,1.0
C_677019,design,design,1.0
C_677019,shaolin,shaolin,1.0
C_677019,dakadaka,dakadaka,1.0
C_677019,人道与天道,人道天道,1.0
C_677019,dowry,dowry,1.0
C_677019,shaolinwudangemeikongtongkunlun,shaolinwudangemeikongtongkunlun,2.0
C_677019,data,data,2.0
C_677019,fascinaing,fascinaing,1.0
C_677019,two,two,1.0
C_677019,listening,listening,1.0
C_677019,fantastic,fantastic,3.0
C_677019,打卡再次,打卡再次,1.0
C_677019,q2止龟珠象治斧病,q2止龟珠象治斧病,1.0
C_677019,生旦净丑,生旦净丑,1.0
C_677019,左形右声,左形右声,2.0
C_677019,literati,literati,1.0
C_677019,splendid,splendid,1.0
C_677019,dialectics,dialectics,1.0
C_677019,道生一,道生,1.0
C_677019,clowns,clowns,1.0
C_677019,ok,ok,8.0
C_677019,preparations,preparations,1.0
C_677019,1样学哲学就有点难,1样学哲学有点难,1.0
C_677019,今之孝者是谓能养至于犬马皆能有养不敬何以别乎,今之孝者谓能养犬马皆养不敬别乎,1.0
C_677019,泛爱众而亲人,泛爱众亲人,1.0
C_677019,tcm其实只是和现代医学互通有障碍而已因此现代人经常对tcm有误解,tcm其实现代医学互通障碍现代人经常tcm误解,1.0
C_677019,q2左形右声如钱材消熔坊等右形左声如放郊等上形下声如茅蕾霖萁等下形上声如想忘盒警等内形外声如问闻辩闷等外形内声如匪匐固圆等,q2左形右声如钱材消熔坊右形左声如放郊形下声茅蕾霖萁形上声想忘盒警内形外声问闻辩闷外形内声如匪匐固圆,1.0
C_677019,onthin,onthin,1.0
C_677019,京剧是我国的国粹,京剧我国国粹,1.0
C_677019,ddd,ddd,1.0
C_677019,打卡啥意思,打卡啥意思,1.0
C_677019,都打卡那我也打卡,打卡打卡,1.0
C_677019,相辅相成,相辅相成,1.0
C_677019,中国菜的五味调和色香味俱全,中国菜五味调和色香味俱全,1.0
C_677019,吃粽子喝雄黄酒,吃粽子喝雄黄酒,1.0
C_677019,终于只剩一个单元了,终于剩单元,1.0
C_677019,zz,zz,1.0
C_677019,吃吃吃,吃吃吃,1.0
C_677019,这位老师的发音我接受不了,这位老师发音接受不了,1.0
C_677019,公历根据太阳的位置所定的周期阴历根据月亮的位置所定的位置,公历太阳位置所定周期阴历月亮位置所定位置,1.0
C_677019,不知道大家为什么都要留言打卡那我也先留个言,知道留言打卡先留个言,1.0
C_677019,打卡签到,打卡签到,1.0
C_677019,签到,签到,3.0
C_677019,learn,learn,1.0
C_677019,二刷,二刷,1.0
C_677019,reversion,reversion,1.0
C_677019,2生旦净丑,2生旦净丑,1.0
C_677019,watchtower,watchtower,1.0
C_677019,great,great,61.0
C_677019,忠芝柱住杖,忠芝柱住杖,1.0
C_677019,dd,dd,9.0
C_677019,1龟甲雕刻,1龟甲雕刻,1.0
C_677019,q1shaolinhuashankongtongemeiwudangkunlun,q1shaolinhuashankongtongemeiwudangkunlun,2.0
C_677019,打卡,打卡,3866.0
C_677019,perfect,perfect,5.0
C_677019,孔爷冲冲冲,孔爷冲冲,1.0
C_677019,principle,principle,1.0
C_677019,我压力好大呀,压力好大,1.0
C_677019,seminar,seminar,4.0
C_677019,学习了这门课后觉得中华文化真的有独特的魅力孔夫子也有独特的智慧,学习这门课后觉得中华文化真的独特魅力孔夫子独特智慧,1.0
C_677019,无即是有,无即,1.0
C_677019,春節的熱鬧讓人著迷,春節熱鬧讓著迷,1.0
C_677019,1chenglong,1chenglong,1.0
C_677019,xiaolin,xiaolin,1.0
C_677019,日常打卡,日常打卡,1.0
C_677019,event,event,1.0
C_677019,u21,u21,1.0
C_677019,2金木水火土,2金木水火土,3.0
C_677019,孔子关于仁的论述是克己复礼为仁意思就是非礼勿视非礼勿听非礼勿言非礼勿动实际上就是提倡人们要以克制和礼让的态度来调和社会矛盾,孔子仁论述克己复礼为仁意思非礼勿视非礼勿听非礼勿言非礼勿动实际上提倡克制礼让态度调和社会矛盾,1.0
C_677019,engagement,engagement,3.0
C_677019,中国功夫流派多依靠其山川而得名,中国功夫流派依靠山川得名,1.0
C_677019,dao,dao,2.0
C_677019,meaning,meaning,1.0
C_677019,wedding,wedding,1.0
C_677019,深入了解孔子和儒学理解其中仁礼义智信的涵义,深入了解孔子儒学理解仁礼义智信涵义,1.0
C_677019,non,non,1.0
C_677019,这个摆拍也太尴尬了吧,摆拍太尴尬,1.0
C_677019,宋朝的花鸟画唐朝的人物画后来写意派的山水画随着市民阶层的兴起商品经济的发展,宋朝花鸟画唐朝人物画后来写意派山水画市民阶层兴起商品经济发展,1.0
C_677019,regular,regular,1.0
C_677019,汉字的发展过程是完全封闭没有受到外来影响的仰赖于中国的形成发展地形气候,汉字发展过程完全封闭没有外来影响仰赖中国形成发展地形气候,1.0
C_677019,benevolencerengoodness,benevolencerengoodness,1.0
C_677019,道生一一生二二生三,道生一生二二生,1.0
C_677019,huadanxiaoshenglaoshengqingyi,huadanxiaoshenglaoshengqingyi,1.0
C_677019,daka,daka,31.0
C_677019,introduction,introduction,5.0
C_677019,繁琐的过程是否能体现人们对神灵的最原始敬畏,繁琐过程是否体现神灵原始敬畏,1.0
C_677019,excellent,excellent,2.0
C_677019,kkkk,kkkk,1.0
C_677019,graet,graet,1.0
C_677019,听啦,听,1.0
C_677019,希望能学好这门课将博大精深的中华文化能够更好地传递出去,希望学好这门课博大精深中华文化能够更好传递出去,1.0
C_677019,织致指值治坦,织致指值治坦,1.0
C_677019,期待期待,期待期待,1.0
C_677019,打卡confucianism主张仁和礼,打卡confucianism主张仁和礼,1.0
C_677019,u34,u34,1.0
C_677019,balanced,balanced,1.0
C_677019,2搬述职,2搬述职,1.0
C_677019,五行相生相克,五行相生相克,1.0
C_677019,q1shaolinkunlunwudangemei,q1shaolinkunlunwudangemei,1.0
C_677019,希望通过这门课程可以丰富自己对传统文化饿认知与了解学会用英语去为他人介绍中国的传统文化自己也为中国文化的传播献一份力,希望这门课程丰富传统文化饿认知了解学会英语介绍中国传统文化中国文化传播献一份力,1.0
C_677019,q2雨日月木火云,q2雨日月木火云,1.0
C_677019,中国的旗袍代表的是一种风云,中国旗袍代表风云,1.0
C_677019,nice,nice,90.0
C_677019,1shaolinwudangemeikunlun,1shaolinwudangemeikunlun,1.0
C_677019,英语学哲学就有点难,英语学哲学有点难,1.0
C_677019,q1emeikunlunshaolin,q1emeikunlunshaolin,1.0
C_677019,ritual,ritual,1.0
C_677019,跟你know,know,1.0
C_677019,kkk,kkk,17.0
C_677019,按胺案,按胺案,1.0
C_677019,打断复读,打断复读,1.0
C_677019,happiness,happiness,1.0
C_677019,仁义礼智信,仁义礼智信,1.0
C_677019,da,da,5.0
C_677019,打卡打卡优,打卡打卡优,1.0
C_677019,打卡打卡越聽越喜歡,打卡打卡越聽越喜歡,1.0
C_677019,孔子的儒家学说奠定了中国自古以来的很多文化底蕴我们应该对其有一个认识了解,孔子儒家学说奠定中国自古以来很多文化底蕴应该认识了解,1.0
C_677019,中秋节,中秋节,1.0
C_677019,真不错,真不错,1.0
C_677019,xnzuvdhx,xnzuvdhx,1.0
C_677019,嗯抢滩登陆,抢滩登陆,1.0
C_677019,2材偏铜冻证骑秧破,2材偏铜冻证骑秧破,1.0
C_677019,2茱殊株芳材,2茱殊株芳材,1.0
C_677019,daaaka,daaaka,1.0
C_677019,再次打卡,再次打卡,8.0
C_677019,important,important,1.0
C_677019,來打卡了,來打卡,1.0
C_677019,仁者人也亲亲为大,仁者亲亲,1.0
C_677019,danjingmougliness,danjingmougliness,1.0
C_677019,博学而笃志切问而近思人在其中一,博学笃志切问近思人,1.0
C_677019,sad,sad,1.0
C_677019,大智若愚天下最简单又最复杂的是道,大智若愚天下简单复杂道,1.0
C_677019,好像看的时候出现了一点小bug,好像出现一点bug,1.0
C_677019,2中文旗袍qipaoenglishcheongsam,2中文旗袍qipaoenglishcheongsam,1.0
C_677019,hungry,hungry,1.0
C_677019,象形文字源于商代,象形文字源于商代,2.0
C_677019,q2鸟林水木,q2鸟林水木,1.0
C_677019,无中生有,无中生有,1.0
C_677019,仁以为己任,仁己任,1.0
C_677019,可以诸子百家都来一遍,诸子百家一遍,1.0
C_677019,1lixiaolong,1lixiaolong,1.0
C_677019,1das2,1das2,1.0
C_677019,明清两代是剪纸的鼎盛时期,明清两代剪纸鼎盛时期,1.0
C_677019,ideograpic,ideograpic,1.0
C_677019,lililililililililililili,lililililililililililili,1.0
C_677019,q1shaolinwudangxingyiquan,q1shaolinwudangxingyiquan,1.0
C_677019,厉害厉害,厉害厉害,2.0
C_677019,我们要做的不仅是研究中华传统文化更要设法使之成为丰富和改造我们自己的一种文化资源孔子的思想充满信仰希望慈悲这些都具有普遍性那么我们是否可以用孔子的思想来修正西方的自由主义模式,研究中华传统文化更要设法成为丰富改造文化资源孔子思想充满信仰希望慈悲具有普遍性是否孔子思想修正西方自由主义模式,1.0
C_677019,这里也要打卡,打卡,1.0
C_677019,q1shaolinwudangemeikunlunkongtong,q1shaolinwudangemeikunlunkongtong,1.0
C_677019,冒泡,冒泡,2.0
C_677019,哟哟切克闹真不饼子来一套,切克闹真饼子一套,1.0
C_677019,you,you,4.0
C_677019,meaningful,meaningful,1.0
C_677019,u41,u41,1.0
C_677019,nonbeing,nonbeing,1.0
C_677019,三书聘书礼书迎书,三书聘书礼书迎书,1.0
C_677019,sparking,sparking,1.0
C_677019,fortune,fortune,1.0
C_677019,aye,aye,1.0
C_677019,红楼梦翻译成石头记不是因为他本名就是石头记嘛,红楼梦翻译成石头记本名石头记,1.0
C_677019,老师讲课思路很清晰语速很合适课程非常好,老师讲课思路清晰语速合适课程非常,1.0
C_677019,打卡卡,卡卡,2.0
C_677019,righteousness,righteousness,1.0
C_677019,hh,hh,1.0
C_677019,fengshui,fengshui,1.0
C_677019,仁和礼不仅是在2500多年前对人们产生影响知道现在仁礼思想都贯穿于中式教育中教导我们心中有大爱共同创造并维护这个和谐的现代社会,仁和礼2500多年前产生影响知道现在仁礼思想贯穿中式教育教导心中有大爱共同创造维护和谐现代社会,1.0
C_677019,history,history,1.0
C_677019,looklistenaskfeel,looklistenaskfeel,3.0
C_677019,yes,yes,7.0
C_677019,q2心虫木口土吐玉,q2心虫木口土吐玉,1.0
C_677019,unique,unique,1.0
C_677019,丑是最早绘有脸谱的角色,丑最早绘有脸谱角色,1.0
C_677019,yummy,yummy,1.0
C_677019,希望在学习英语畅谈中华文化这门课程后能够更加深入了解渊源流长博大精深的中华文化并对中华文化的传播作出自己的贡献,希望学习英语畅谈中华文化这门课程能够更加深入了解渊源流长博大精深中华文化中华文化传播作出贡献,1.0
C_677019,2日月,2日月,1.0
C_677019,20158月出品,20158出品,1.0
C_677019,2象形字日月炙人门水家象鸟龟马,2象形字日月炙人门水家象鸟龟马,1.0
C_677019,声型部首没想到在大学又学了一遍,声型部首没想到大学又学一遍,1.0
C_677019,汉字起源,汉字起源,1.0
C_677019,中国文化孔子的影响力影响全世界中国文化强,中国文化孔子影响力影响全世界中国文化强,1.0
C_677019,为什么一直加载不出来啊,一直加载,1.0
C_677019,pictographs,pictographs,1.0
C_677019,shengdanjingchou,shengdanjingchou,5.0
C_677019,道生一一生出阴阳的二阴阳交合生出三三生万物三源于一一始于道,道生一一生出阴阳阴阳交合生出三生万物源于一一始于道,1.0
C_677019,用流量看了,流量,1.0
C_677019,打卡打卡,打卡打卡,38.0
C_677019,希爾頓小姐,希爾頓小姐,1.0
C_677019,painting,painting,1.0
C_677019,q2马码玛骂购沟,q2马码玛骂购沟,1.0
C_677019,q2清松城郊露花,q2清松城郊露花,1.0
C_677019,hhh,hhh,1.0
C_677019,amazing,amazing,10.0
C_677019,滴滴,滴滴,1.0
C_677019,第十周打卡,第十周打卡,1.0
C_677019,beautiful,beautiful,3.0
C_677019,paradox,paradox,1.0
C_677019,q1,q1,1.0
C_677019,打卡哦,打卡,1.0
C_677019,q2裤镭瘤饼钰粒,q2裤镭瘤饼钰粒,1.0
C_677019,挺好的,挺,2.0
C_677019,fun,fun,1.0
C_677019,interesting,interesting,5.0
C_677019,roles,roles,1.0
C_677019,eight,eight,1.0
C_677019,2qipao,2qipao,17.0
C_677019,博大精深,博大精深,2.0
C_677019,qqlivechannelchannel1vdownload,qqlivechannelchannel1vdownload,1.0
C_677019,用英语畅谈中国不仅对于英语这门学科有了更深入的了解更多的其实是对本民族文化的传播让中华文化走出去让世界听见中国的声音,英语畅谈中国英语这门学科深入了解其实民族文化传播中华文化走出去世界听见中国声音,1.0
C_677019,confucius,confucius,2.0
C_677019,q2左形右声增赠憎,q2左形右声增赠憎,1.0
C_677019,仁者见仁智者见智希望学了这门课程能够有不同的思维方式了解孔子这种大家的思维,仁者见仁智者见智希望学了这门课程能够不同思维方式了解孔子这种思维,1.0
C_677019,旗袍,旗袍,5.0
C_677019,q2踩跑,q2踩跑,1.0
C_677019,dragon,dragon,1.0
C_677019,niceeeee,niceeeee,1.0
C_677019,symbolic,symbolic,1.0
C_677019,学习英语畅谈中国这门课程不仅仅是英语的学习也让我们从新的角度理解中国文化,学习英语畅谈中国这门课程不仅仅英语学习新角度理解中国文化,1.0
C_677019,literal,literal,1.0
C_677019,q2金木水火土,q2金木水火土,1.0
C_677019,学习打卡,学习打卡,7.0
C_677019,unbelievable,unbelievable,1.0
C_677019,金木水火土,金木水火土,5.0
C_677019,二次打卡,二次打卡,4.0
C_677019,期待用另一种视角对中华传统文化产生不同的理解与共鸣,期待视角中华传统文化产生不同理解共鸣,1.0
C_677019,dara,dara,1.0
C_677019,仁爱,仁爱,1.0
C_677019,中国饮食的均衡,中国饮食均衡,1.0
C_677019,custom,custom,2.0
C_677019,明白,明白,1.0
C_677019,whole,whole,1.0
C_677019,选择这门课程是一个不错的选择可以深入了解我们的文化,选择这门课程不错选择深入了解文化,1.0
C_677019,spring,spring,2.0
C_677019,q2盆材钢消溶放鸭,q2盆材钢消溶放鸭,1.0
C_677019,value,value,1.0
C_677019,q2人田水火,q2人田水火,2.0
C_677019,倒入,倒入,1.0
C_677019,很棒,很棒,2.0
C_677019,q2玥伙笼达补,q2玥伙笼达补,1.0
C_677019,1shaolinwudangemeikongtongkunlun,1shaolinwudangemeikongtongkunlun,2.0
C_677019,己所不欲勿施于人,己所不欲勿施于人,1.0
C_677019,q2钱材消熔放鸭刎颈,q2钱材消熔放鸭刎颈,1.0
C_677019,q2内形外声闻辫辨雠问辩戽瓣闷阙,q2形外声闻辫辨雠问辩戽瓣闷阙,1.0
C_677019,中华经典,中华经典,2.0
C_677019,q2松鸿斧放,q2松鸿斧放,1.0
C_677019,中国戏剧是三大古戏剧唯一保存下来的,中国戏剧三大古戏剧唯一保存下来,1.0
C_677019,三书六礼,三书六礼,1.0
C_677019,感觉不错,感觉不错,1.0
C_677019,gteat,gteat,1.0
C_677019,q2按案胺铵氨,q2按案胺铵氨,1.0
C_677019,rituale,rituale,1.0
C_677019,2shendanjingchou,2shendanjingchou,2.0
C_677019,希望从这门课中能学到更多如何用英语介绍中国的优秀传统文化能让更多人更多国家的人了解到源远流长博大精深的中国文化儒家文化可以说是一直延用到今天比较招牌的中国文化之一了,希望这门课中能学到英语介绍中国优秀传统文化国家了解源远流长博大精深中国文化儒家文化一直延用今天比较招牌中国文化,1.0
C_677019,q1shaolinwudanemeikongtong,q1shaolinwudanemeikongtong,1.0
C_677019,知直志只纸,知直志只纸,1.0
C_677019,easter,easter,1.0
C_677019,老师声音好好听,老师声音好好听,1.0
C_677019,show,show,1.0
C_677019,1wudangshaolinemei,1wudangshaolinemei,1.0
C_677019,hanfu,hanfu,1.0
C_677019,婚礼中食物都有不同的蕴意,婚礼食物不同蕴意,1.0
C_677019,bb打卡,bb打卡,1.0
C_677019,fighting,fighting,1.0
C_677019,渡晴杜河源腹,渡晴杜河源腹,1.0
C_677019,京剧又称皮黄,京剧又称皮黄,1.0
C_677019,打卡了,打卡,3.0
C_677019,根据绘画艺术可分为工笔和写意,绘画艺术分为工笔写意,1.0
C_677019,fabulous,fabulous,1.0
C_677019,well,well,2.0
C_677019,easy,easy,2.0
C_677019,君子欲讷于言而敏于行,君子欲讷言而敏于行,1.0
C_677019,希望能让中国传统文化发扬光大让更多的人看见中国文化的博大精深和历史厚重感这一定是一件很有意思的事情,希望中国传统文化发扬光大看见中国文化博大精深历史厚重感一定一件有意思事情,1.0
C_677019,炫炫炫炫,炫炫炫炫,1.0
C_677019,2授之以渔考之以鲨鲸鲜鲫鳍鳌鲁鲑鲈鲥鳟鲱鲰,2授之以渔考鲨鲸鲜鲫鳍鳌鲁鲑鲈鲥鳟鲱鲰,1.0
C_677019,festival,festival,1.0
C_677019,木火,木火,1.0
C_677019,qibao,qibao,1.0
C_677019,事物的两面性,事物两面性,1.0
C_677019,qifei1,qifei1,1.0
C_677019,打卡呀,打卡,1.0
C_677019,儒家学派的核心思想是仁和礼孔子是贵族的后代因此他的政治理想是通过礼恢复周朝的政治秩序通过仁来维持社会秩序,儒家学派核心思想仁和礼孔子贵族后代政治理想礼恢复周朝政治秩序仁来维持社会秩序,1.0
C_677019,阴阳显四象,阴阳显四象,1.0
C_677019,useful,useful,3.0
C_677019,wudang,wudang,2.0
C_677019,中华文化博大精深,中华文化博大精深,5.0
C_677019,别的文字是写出来了就可以读但汉字是写出了你不会读,文字写读汉字写出不会读,1.0
C_677019,do,do,1.0
C_677019,看过,看过,1.0
C_677019,通过导入了解到如何用英文表述我们的中华文化希望通过学习这门提升自己的文化素养同时可以向更多的人介绍中华文化,导入了解英文表述中华文化希望学习这门提升文化素养介绍中华文化,1.0
C_677019,dk,dk,9.0
C_677019,answer,answer,4.0
C_677019,shaolinwudangemei,shaolinwudangemei,1.0
C_677019,q2鱼马日冻像铜,q2鱼马日冻铜,1.0
C_677019,为往圣继绝学,圣继绝学,1.0
C_677020,收益匪浅,收益匪浅,1.0
C_677020,为什么没有声音,没有声音,1.0
C_677020,喜欢老师的率性,喜欢老师率性,1.0
C_677020,慈悲心不是慈悲新,慈悲心慈悲新,1.0
C_677020,字幕别字太多,字幕别字太,1.0
C_677020,很棒,很棒,1.0
C_677020,礼即是理即人与人沟通交流有理可通,礼即理即沟通交流有理可通,1.0
C_677020,中华礼仪课,中华礼仪课,1.0
C_677020,打卡,打卡,349.0
C_677020,我是一名传统行业工作者有幸上清华礼仪课,一名传统行业工作者有幸清华礼仪课,1.0
C_677020,为老师点赞,老师点赞,1.0
C_677020,这课上的太好了,这课太好了,1.0
C_677020,绝大部分的人都是可以教育的教育不是万能的法是一个底线,绝大部分教育教育万能法底线,1.0
C_677020,谢谢老师,谢谢老师,5.0
C_677020,谢谢老师有幸聆听好生过瘾还要反复听,谢谢老师有幸聆听好生过瘾反复听,1.0
C_677020,老师讲得入情入理深入浅出好谢谢老师,老师讲得入情入理深入浅出谢谢老师,1.0
C_677020,室友的博,室友博,1.0
C_677020,无信仰所以无底线,信仰底线,1.0
C_677020,法治礼治应找到平衡点,法治礼治应找到平衡点,1.0
C_677020,仁是中国文化的核心生命的本源人之初性善恶认定的中西差异文化差异的起源,仁是中国文化核心生命本源人之初性善恶认定中西差异文化差异起源,1.0
C_677020,礼应该是法制吧,礼应该法制,1.0
C_677020,中国文化博大精深我来到这里很高兴中国是个礼仪之邦敬仰敬仰在这里老师同道同仁学习,中国文化博大精深来到高兴中国礼仪之邦敬仰敬仰老师同道同仁学习,1.0
C_677020,认真学彭老师的课程,认真学彭老师课程,1.0
C_677020,经典,经典,1.0
C_677020,课讲的很好但软件超级卡,课讲软件超级卡,1.0
C_677020,做人不易还须努力,做人不易还须努力,1.0
C_677020,人而不仁如礼何人而不仁如乐何,不仁如礼何人不仁如乐何,1.0
C_677020,礼乐是为有爱心的人准备的,礼乐爱心准备,2.0
C_677020,礼是按照道德理性的要求而制定出来的大到国家典章制度小到个人修身齐家的法则的总称,礼是道德理性要求制定大到国家典章制度小到个人修身齐家法则总称,1.0
C_677020,动不动就从头开始播放醉了,动不动从头开始播放醉,1.0
C_677020,打开证明我来过,打开证明我来,1.0
C_677020,打卡证明我来过,打卡证明我来,1.0
C_677020,无礼无以立,无礼无以立,2.0
C_677020,我看不懂古代汉语应该怎么学,看不懂古代汉语应该学,1.0
C_677020,礼义之邦经济文化政治人与自然人与人皆是礼,礼义之邦经济文化政治人与自然皆礼,1.0
C_677020,受益匪浅啊,受益匪浅,1.0
C_677020,受益匪浅,受益匪浅,4.0
C_677020,终于有点明白孔子的那句三十怎么四十怎么样确实不容易不是这么简单的礼太简单也很难也很适合我,终于有点明白孔子那句三十四十确实容易简单礼太简单难适合,1.0
C_677020,醍醐灌顶最后鞠躬这很礼,醍醐灌顶最后鞠躬礼,1.0
C_677020,经史子集志于道者为士成贤街,经史子集志于道者为士成贤街,1.0
C_677020,司马温公家范,司马温公家范,1.0
C_677020,圆我清华梦,圆清华梦,1.0
C_677020,清华校训行胜于言,清华校训行胜于言,1.0
C_677020,检讨自己失礼之处甚多把自己放在第一位礼让家园意识不强,检讨失礼之处甚多放在第一位礼让家园意识强,2.0
C_677020,最后一句话说得好啊,最后一句话说得好,1.0
C_677020,是这个坊记,坊记,1.0
C_677020,怎么没有二号要点,没有二号要点,1.0
C_677020,开始学习,学习,1.0
C_677020,ppt和老师讲的不同吗,ppt老师讲不同,1.0
C_677020,老师甲骨文的课什么时候开,老师甲骨文课开,1.0
C_677020,亡国的大夫是指逃离本国的大夫吧,亡国大夫指逃离本国大夫,1.0
C_677020,期末没有题目吗,期末没有题目,1.0
C_677020,老师国都之外称为郊是说九畿之外吗,老师国都之外称为郊是九畿之外,1.0
C_677020,国都指王畿还是九畿,国都指王畿九畿,1.0
C_677020,要有文化自觉自信自豪礼者履也老师真教书育人做一个高尚纯粹有国民性的中国人要有一颗中国心联系这次乱港分子就失了中国心,文化自觉自信自豪礼者履老师真教书育人高尚纯粹国民性中国人要一颗中国心联系乱港分子失中国心,1.0
C_677020,富而不贵贵教养,富而不贵贵教养,1.0
C_677020,心灵的成长任重道远穷其一生,心灵成长任重道远穷其一生,2.0
