course_id,text,filtered_text,count,text_vi
C_682754,感性色彩是人在看见自然时自然给我们的直观的感觉是一种直观的交汇理性色彩则是人为的计算和归纳整理产生的,感性色彩看见自然自然直观感觉直观交汇理性色彩人为计算归纳整理产生,1.0,Màu sắc cảm nhận là cảm giác trực quan mà con người mang lại cho chúng ta một cách tự nhiên khi họ nhìn thấy thiên nhiên. Màu sắc hợp lý được tạo ra bằng tính toán và cảm ứng nhân tạo.
C_682754,感性色彩是直观的感受直接的反馈理性色彩是通过人为科学计算和归纳整理的,感性色彩直观感受直接反馈理性色彩人为科学计算归纳整理,1.0,"Màu sắc cảm nhận là cảm giác trực quan và phản hồi trực tiếp, trong khi màu sắc hợp lý được tính toán và tổng hợp thông qua các phép tính khoa học nhân tạo."
C_682754,拓宽视野对色彩有更深刻的认识而不只停留在绘画或艺术的单纯感觉上,拓宽视野色彩深刻认识停留绘画艺术单纯感觉,1.0,Mở rộng tầm nhìn của bạn và hiểu biết sâu sắc hơn về màu sắc thay vì chỉ là cảm giác đơn giản về hội họa hay nghệ thuật.
C_682754,希望能通过课程锻炼发现色彩的眼光提升运用色彩的能力,希望课程锻炼发现色彩眼光提升运用色彩能力,1.0,"Tôi mong rằng qua khóa học, tôi có thể phát triển khả năng khám phá màu sắc và nâng cao khả năng sử dụng màu sắc."
C_682754,色相是颜色倾向包括颜色的冷暖倾向明度是颜色深浅彩度是颜色的纯灰,色相颜色倾向包括颜色冷暖倾向明度颜色深浅彩度颜色纯灰,1.0,"Hue là xu hướng màu sắc, bao gồm xu hướng lạnh hoặc ấm của màu. Giá trị là độ sâu của màu."
C_682754,色相是颜色的类别明度即为亮度彩度是颜色的纯度,色相颜色类别明度亮度彩度颜色纯度,1.0,Hue là phạm trù của màu sắc. Giá trị là độ sáng.
C_682754,色相是颜色的种类和名称如洋红灰蓝明度是色彩的明暗程度彩度是颜色的纯度浓艳度,色相颜色种类名称洋红灰蓝明度色彩明暗程度彩度颜色纯度浓艳度,1.0,"Hue là loại và tên của một màu, chẳng hạn như màu đỏ tươi, màu xám, màu xanh lam. Giá trị là độ sáng hoặc độ đậm của một màu."
C_682754,感性色彩是人们对于自然界的直接感知影响感性色彩的因素包含许多许多文化地域不同的人们对于色彩的感性认知也不完全相同而理性色彩是则是通过人为的归纳总结出的一些色彩规律,感性色彩自然界直接感知影响感性色彩因素包含许多许多文化地域不同色彩感性认知完全相同理性色彩人为归纳总结出色彩规律,1.0,Màu sắc cảm nhận là nhận thức trực tiếp của con người về tự nhiên. Các yếu tố ảnh hưởng đến cảm nhận màu sắc bao gồm rất nhiều nền văn hóa và khu vực khác nhau. Nhận thức về màu sắc của con người không hoàn toàn giống nhau.
C_682754,光色彩叠加成为白色印刷色彩不断堆积会产生黑色,色彩叠加成为白色印刷色彩不断堆积产生黑色,3.0,Các màu sáng được chồng lên nhau để trở thành màu trắng. Sự tích tụ liên tục của các màu in sẽ tạo ra màu đen.
C_682754,更喜欢冷色调感觉会随着年龄的增长对冷暖色的感受也会不同在小时候可能喜欢暖色调到了年轻会喜欢一些冷色调但是到了老年可能又会喜欢暖色调一点餐厅使用暖色系是因为暖色系可以提高人的食欲让人感觉更为舒适,喜欢冷色调感觉年龄增长冷暖色感受不同小时候可能喜欢暖色调年轻喜欢冷色调老年可能喜欢暖色调一点餐厅使用暖色系是因为暖色系提高食欲感觉更为舒适,1.0,"Nếu bạn thích những màu lạnh, cảm giác của bạn đối với những màu ấm và lạnh cũng sẽ thay đổi theo độ tuổi. Khi còn nhỏ, bạn có thể thích những màu ấm. Khi còn trẻ, bạn có thể thích một số màu lạnh. có thể lại thích những màu ấm. Nhà hàng sử dụng những màu ấm vì chúng là những màu ấm. Có thể làm tăng cảm giác thèm ăn của mọi người và khiến họ cảm thấy thoải mái hơn."
C_682754,春天是嫩绿夏天是深绿和鲜艳的红色秋天是寂寥的黄色冬天是洁白的,春天嫩绿夏天深绿鲜艳红色秋天寂寥黄色冬天洁白,1.0,"Mùa xuân xanh dịu, mùa hè xanh đậm và đỏ tươi, mùa thu màu vàng cô đơn, còn mùa đông trắng tinh."
C_682754,白色象征着纯洁无暇白色婚纱也可以给人更美好的想象保险箱等处于安全方面的考虑如果使用浅色容易被发现并且给购买的人一种不安全的轻快感而深色有一种厚重的感觉,白色象征纯洁无暇白色婚纱美好想象保险箱处于安全方面考虑使用浅色容易发现购买安全轻快感深色厚重感觉,1.0,"Màu trắng tượng trưng cho sự tinh khiết và trong sáng. Váy cưới màu trắng cũng có thể mang lại cho người ta trí tưởng tượng tốt hơn, chẳng hạn như két sắt, nếu sử dụng màu sáng sẽ dễ bị phát hiện và tạo cho người mua cảm giác nhẹ nhàng thiếu an toàn, trong khi màu tối lại tạo cảm giác nặng nề. ."
C_682754,希望可以学到关于城市色彩景观方面的一些内容提高自己的色彩运用能力,希望学到城市色彩景观方面内容提高色彩运用能力,1.0,Tôi hy vọng tôi có thể học được điều gì đó về cảnh quan màu sắc đô thị và cải thiện khả năng sử dụng màu sắc của mình.
C_682754,希望能提升自己的审美,希望提升审美,1.0,Tôi hy vọng sẽ cải thiện được tính thẩm mỹ của mình
C_682754,春绿夏蓝秋黄,春绿夏蓝秋黄,1.0,"Xanh xuân, xanh hạ, vàng thu"
C_682754,感性是生而俱有不带修饰的野性而原始的感性可以直接获取快乐理性可能暂时抑制快乐但最终仍会获得满足理性是指可以客观的几乎不带个人色彩的评判事物,感性生而俱有不带修饰野性原始感性直接获取快乐理性可能暂时抑制快乐最终仍会获得满足理性指客观几乎不带个人色彩评判事物,1.0,"Sự nhạy cảm được sinh ra với sự nhạy cảm hoang dã và nguyên thủy không thể sửa đổi, có thể trực tiếp đạt được hạnh phúc. Lý trí có thể tạm thời ngăn chặn hạnh phúc nhưng cuối cùng vẫn sẽ được thỏa mãn."
C_682754,感性色彩是人们通过观察外界接受外界刺激获得的理性色彩是通过人们科学计算规划过的是让特定的色彩出现在人们希望它出现的特定场所,感性色彩通过观察外界接受外界刺激获得理性色彩科学计算规划特定色彩出现希望出现特定场所,1.0,Màu sắc cảm nhận là những màu sắc hợp lý mà con người có được bằng cách quan sát thế giới bên ngoài và chấp nhận các kích thích bên ngoài. Chúng được con người tính toán và lên kế hoạch một cách khoa học để làm cho những màu sắc cụ thể xuất hiện ở những nơi cụ thể mà mọi người muốn chúng xuất hiện.
C_682754,希望学到如何将感性色彩运用到理性世界,希望学到感性色彩运用理性世界,1.0,Tôi hy vọng học được cách áp dụng màu sắc cảm xúc vào thế giới lý trí
C_682754,光色彩叠加后成白色印刷色彩不断堆积成黑色,色彩叠加后成白色印刷色彩不断堆积成黑色,1.0,Các màu sáng được chồng lên nhau để trở thành màu trắng và các màu in liên tục được xếp chồng lên nhau để trở thành màu đen.
C_682754,光色彩叠加后成白色印刷色彩堆积后成黑色,色彩叠加后成白色印刷色彩堆积后成黑色,2.0,Màu sáng sẽ trở thành màu trắng khi chồng lên nhau và màu in sẽ trở thành màu đen khi chồng lên nhau.
C_682754,感性色彩是直接的感知,感性色彩直接感知,1.0,Màu sắc cảm nhận là nhận thức trực tiếp
C_682754,理性色彩是经过人为控制所展现的色彩,理性色彩人为控制展现色彩,1.0,Màu sắc hợp lý là màu sắc được hiển thị thông qua sự điều khiển của con người
C_682754,希望通过课程提升自己美学素养及审美情趣,希望课程提升美学素养审美情趣,1.0,Tôi mong muốn nâng cao chất lượng thẩm mỹ và gu thẩm mỹ của mình thông qua khóa học
C_682754,感性色彩不需要人的计算是大自然界本来就有的理性色彩有人的计算更加的精确和为人所用,感性色彩需要计算自然界本来理性色彩有人计算更加精确为人所用,1.0,Màu sắc cảm nhận không cần đến sự tính toán của con người. Chúng là những màu sắc hợp lý vốn có trong tự nhiên. Sự tính toán của con người chính xác hơn và có thể được con người sử dụng.
C_682754,希望好好学习一下关于色彩的理论知识为学习后期软件中的调色和手绘上色做基础,希望好好学习一下色彩理论知识学习后期软件调色手绘上色基础,1.0,Tôi hy vọng sẽ học được một số kiến ​​thức lý thuyết về màu sắc và đặt nền tảng cho việc học phân loại màu và tô màu vẽ tay trong phần mềm hậu kỳ.
C_682754,印刷色彩是由光色彩叠加后的色彩为基础色彩再次进行叠加直到变成黑色光色彩的原色是红绿蓝两两叠加明度变亮相加最后变成白色,印刷色彩由光色彩叠加色彩基础色彩再次进行叠加变成黑色色彩原色红绿蓝两两叠加明度变亮相加最后变成白色,1.0,"Màu in dựa trên màu chồng lên của màu sáng, sau đó được chồng lại cho đến khi trở thành màu đen. Các màu cơ bản của màu sáng là đỏ, xanh lục và xanh lam, được xếp chồng lên nhau theo cặp. Độ sáng trở nên nhạt. trở nên trắng."
C_682754,渐变色调的运用,渐变色调运用,1.0,Sử dụng tông màu gradient
C_682754,暖色容易下饭我喜欢软色系,暖色容易下饭喜欢软色系,1.0,Màu sắc ấm áp dễ nấu ăn. Tôi thích màu sắc nhẹ nhàng.
C_682754,阅读的时候喜欢暖色会让人感到安心做题的时候喜欢冷色会让人头脑清醒餐厅使用暖色可能是想要营造温馨温暖的氛围也可能是用彩度高的暖色让人加快进食速度尤其是快餐店,阅读喜欢暖色感到安心做题喜欢冷色头脑清醒餐厅使用暖色可能想要营造温馨温暖氛围可能彩度高暖色加快进食速度尤其快餐店,1.0,"Thích màu sắc ấm áp sẽ khiến người ta cảm thấy thoải mái khi đọc sách, còn thích màu sắc mát mẻ sẽ khiến người ta sáng suốt khi đặt câu hỏi Màu sắc ấm áp có thể được sử dụng trong các nhà hàng để tạo không khí ấm áp, hoặc sử dụng màu sắc ấm áp với sắc độ cao. làm cho mọi người ăn nhanh hơn, đặc biệt là cửa hàng thức ăn nhanh."
C_682754,希望提高自己的艺术修养,希望提高艺术修养,1.0,Tôi hy vọng sẽ nâng cao thành tích nghệ thuật của mình
C_682754,颜色叠加后不同光色彩叠加变亮甚至白色印刷色彩叠加变暗甚至黑色,颜色叠加不同色彩叠加变亮白色印刷色彩叠加变暗黑色,1.0,"Sau khi chồng màu, các màu sáng khác nhau chồng lên nhau và trở nên sáng hơn hoặc thậm chí là màu trắng chồng lên nhau và trở nên tối hoặc thậm chí là đen."
C_682754,光色彩叠加变亮变白印刷色变暗变黑,色彩叠加变亮变白印刷色变暗变黑,1.0,"Sự chồng chất màu sáng làm cho nó sáng hơn và trắng hơn, và màu in trở nên tối hơn và tối hơn."
C_682754,色相是颜色的种类明度是颜色的亮暗彩度是颜色的纯灰,色相颜色种类明度颜色亮暗彩度颜色纯灰,1.0,Hue là loại màu. Value là độ sáng hoặc độ tối của màu.
C_682754,冷色冷色看起来很沉稳安静给人一种放松冷静的感觉使人能够平静下来不会过于浮躁暖色会激发人们的食欲营造一种温馨的的氛围,冷色冷色看起来沉稳安静放松冷静感觉使人能够平静下来不会过于浮躁暖色激发食欲营造温馨氛围,1.0,"Màu sắc mát mẻ trông rất điềm tĩnh và yên tĩnh, mang lại cho con người cảm giác thư thái, bình tĩnh, để con người có thể bình tĩnh và không quá nóng nảy. Màu sắc ấm áp có thể kích thích sự thèm ăn của con người, tạo ra bầu không khí ấm áp."
C_682754,我认为春天是绿色夏天是蓝色秋天是金黄色冬天是灰白色,认为春天绿色夏天蓝色秋天金黄色冬天灰白色,1.0,"Tôi nghĩ mùa xuân là màu xanh lá cây, mùa hè là màu xanh lam, mùa thu là màu vàng và mùa đông là màu xám và trắng."
C_682754,白色代表了神圣和纯洁象征着新娘的童贞和纯洁美好的爱情黑色和深色给人一种重量感不容易被盗,白色代表神圣纯洁象征新娘童贞纯洁美好爱情黑色深色重量感不容易被盗,1.0,"Màu trắng tượng trưng cho sự thánh thiện và thuần khiết, tượng trưng cho sự trinh nguyên, thuần khiết của cô dâu và tình yêu đẹp đẽ. Màu đen và tối mang lại cho người ta cảm giác nặng nề và không dễ bị đánh cắp."
C_682754,参加过一身全黑的话感觉不太合适但是可以通过衬衣领带等饰品来调和整体色彩可能会有更好的效果,参加一身全黑感觉不太合适衬衣领带饰品调和整体色彩可能更好效果,1.0,"Nếu bạn tham dự một sự kiện với trang phục toàn màu đen, có thể bạn sẽ cảm thấy không phù hợp nhưng bạn có thể sử dụng áo sơ mi, cà vạt và các phụ kiện khác để hài hòa màu sắc tổng thể, điều này có thể mang lại hiệu quả tốt hơn."
C_682754,有趣,有趣,1.0,hấp dẫn
C_682754,春天是嫩绿和樱花粉夏天是浓郁的绿色和天空的湛蓝秋天是落叶的红色和黄色冬天是肃杀的白色和灰色,春天嫩绿樱花粉夏天浓郁绿色天空湛蓝秋天落叶红色黄色冬天肃杀白色灰色,1.0,Mùa xuân xanh dịu và hoa anh đào hồng. Mùa hè xanh tươi và xanh của bầu trời. Mùa thu là màu đỏ và vàng của lá rụng. Mùa đông trắng và xám.
C_682754,白色象征神圣和纯洁与婚姻契约的圣洁感相对应黑色和深色显得重而硬让人觉得安全不易挪动和打开,白色象征神圣纯洁婚姻契约圣洁感相对应黑色深色显得重而硬觉得安全不易挪动打开,1.0,"Màu trắng tượng trưng cho sự thánh thiện, trong sáng và tương ứng với sự thiêng liêng của khế ước hôn nhân. Màu đen và tối có vẻ nặng nề, cứng rắn khiến con người có cảm giác an toàn, khó di chuyển hay cởi mở."
C_682754,没有不太合适尽量用白色或者比较浅一点的颜色低饱和度会显得更加温柔浪漫一点,没有不太合适尽量白色比较浅一点颜色低饱和度显得更加温柔浪漫一点,1.0,"Nếu không phù hợp, hãy thử sử dụng màu trắng hoặc màu nhạt hơn với độ bão hòa thấp để trông nhẹ nhàng và lãng mạn hơn."
C_682754,春天是树枝刚发芽的嫩绿色夏天是小雏菊开放的淡黄色秋天是枫叶落下的火红色冬天是皑皑白雪的纯白色,春天树枝刚发芽嫩绿色夏天雏菊开放淡黄色秋天枫叶落下火红色冬天皑皑白雪纯白色,1.0,Mùa xuân là màu xanh dịu dàng của những cành mới chớm nở. Mùa hè là màu vàng nhạt của hoa cúc nở. Mùa thu là màu đỏ rực của lá phong rụng. Mùa đông là màu trắng tinh khiết của tuyết.
C_682754,不合适穿浅色或者白色合适黑色太严谨有点像表镖或者葬礼的黑暗感觉,合适穿浅色白色合适黑色太严谨有点像表镖葬礼黑暗感觉,1.0,"Không phù hợp khi mặc đồ màu sáng hoặc màu trắng quá khắt khe, có cảm giác hơi giống những người hộ tống hay cảm giác u ám của một đám tang."
C_682754,看用在哪里啦卧室还是稍微冷一点有助于安静和睡眠餐厅希望暖色有食欲服装喜欢暖色多一点因为给人积极阳光的感觉,看用卧室稍微冷一点有助于安静睡眠餐厅希望暖色食欲服装喜欢暖色多一点积极阳光感觉,1.0,Tùy thuộc vào nơi sử dụng. Phòng ngủ nên mát hơn một chút để tạo cảm giác yên tĩnh và dễ ngủ. Tôi thích màu sắc ấm áp trong phòng ăn để kích thích cảm giác thèm ăn. Tôi thích quần áo màu ấm hơn vì chúng mang lại cho mọi người cảm giác tích cực và đầy nắng.
C_682754,先区分色相是什么红黄蓝设计中应先考虑用暖色还是冷色明度是浅蓝浅蓝清淡素雅适合卧室婴儿房间深蓝色深邃高贵严谨有责任感彩度是色彩的纯净程度艳丽度,先区分色相红黄蓝设计中应先考虑暖色冷色明度浅蓝浅蓝清淡素雅适合卧室婴儿房间深蓝色深邃高贵严谨责任感彩度色彩纯净程度艳丽度,1.0,"Đầu tiên, hãy phân biệt màu sắc: đỏ, vàng, xanh lam. Khi thiết kế, trước tiên bạn nên cân nhắc nên sử dụng gam màu ấm hay lạnh. Màu sắc tươi sáng là xanh nhạt, xanh nhạt, nhẹ nhàng và trang nhã, phù hợp cho phòng ngủ và phòng bé. sâu sắc, cao quý, nghiêm ngặt và có trách nhiệm là sự thuần khiết của màu sắc và sự lộng lẫy của nó."
C_682754,光色彩叠加后呈现白色印刷色彩堆积后呈现黑色,色彩叠加呈现白色印刷色彩堆积呈现黑色,1.0,"Sau khi chồng màu sáng, nó sẽ có màu trắng. Khi màu in được chồng lên, nó sẽ có màu đen."
C_682754,都喜欢因为餐厅要营造一种温馨浪漫的感觉,喜欢餐厅营造温馨浪漫感觉,1.0,Họ đều thích vì nhà hàng muốn tạo cảm giác ấm áp và lãng mạn.
C_682754,春天是小草的嫩绿色夏天是树叶的深绿色秋天是白果树叶的金黄色冬天是小草的枯黄色,春天小草嫩绿色夏天树叶深绿色秋天白果树叶金黄色冬天小草枯黄色,1.0,"Mùa xuân là màu xanh dịu dàng của cỏ, mùa hè là màu xanh đậm của lá, mùa thu là màu vàng óng của lá bạch quả, còn mùa đông là màu vàng héo của cỏ."
C_682754,被调和过的色彩纯度降低这个添加的补色包含任何色彩是吗添加其他有色彩的色彩这个色彩可能就改变了颜色只有黑白灰添加进来才不改变本来的颜色那样的话彩度和明度就是一类的概念了对此不太明白,调和色彩纯度降低添加补色包含色彩添加色彩色彩色彩可能改变颜色黑白灰添加进来改变本来颜色那样的话彩度明度一类概念对此不太明白,1.0,"Độ tinh khiết của màu pha trộn bị giảm. Màu bổ sung được thêm vào có bao gồm bất kỳ màu nào không? Việc thêm các màu sặc sỡ khác có thể làm thay đổi màu. Chỉ thêm màu đen, trắng và xám sẽ không làm thay đổi màu gốc. tương tự, tôi không hiểu lắm về khái niệm này."
C_682754,春粉夏绿秋黄冬灰,春粉夏绿秋黄冬灰,1.0,"Hồng mùa xuân, xanh mùa hè, vàng mùa thu, xám mùa đông"
C_682754,白色是一个纯色也是一种新的开始带着一种美好的遐想黑色或深色带给我们一种厚重坚不可摧的视觉感,白色纯色新带美好遐想黑色深色带给厚重坚不可摧视觉感,1.0,Màu trắng là một màu thuần khiết và là một khởi đầu mới với sự mộng mơ đẹp đẽ. Màu đen hoặc màu tối mang lại cho chúng ta cảm giác thị giác dày đặc và không thể phá hủy.
C_682754,光影叠加成为白色印刷堆积成为混合黑色,光影叠加成为白色印刷堆积成为混合黑色,1.0,Ánh sáng và bóng tối được xếp chồng lên nhau thành màu trắng và bản in được xếp chồng lên nhau thành màu đen hỗn hợp.
C_682754,掌握好色彩的搭配规律应用工作实际当中期望色彩有什么更好地逻辑规律可循更加深入知识,掌握色彩搭配规律应用工作实际当中期望色彩更好逻辑规律可循更加深入知识,1.0,"Nắm vững các quy tắc phối màu và áp dụng chúng vào công việc thực tế, có thể tuân theo những quy tắc logic nào tốt hơn để có được màu sắc mong muốn để có thêm kiến ​​thức chuyên sâu?"
C_682754,感性色彩是人对色彩的情感感知直接感受理性色彩是人对色彩加工经过经验理性判断有意识有目的的设计色,感性色彩色彩情感感知直接感受理性色彩色彩加工经验理性判断有意识目的设计色,1.0,Màu sắc cảm nhận là nhận thức cảm xúc của con người về màu sắc và trải nghiệm trực tiếp. Màu sắc hợp lý là màu sắc thiết kế có mục đích và có ý thức của con người thông qua kinh nghiệm và phán đoán hợp lý trong quá trình xử lý màu sắc.
C_682754,西方国家以浪漫主义而白色代表纯真浪漫与婚姻圣洁相匹配黑色和深色显得沉重结实坚不可摧用保险柜给人安全感,西方国家浪漫主义白色代表纯真浪漫婚姻圣洁相匹配黑色深色显得沉重结实坚不可摧保险柜安全感,1.0,"Các nước phương Tây đặc trưng bởi chủ nghĩa lãng mạn, màu trắng tượng trưng cho sự ngây thơ, lãng mạn và sự tôn nghiêm của hôn nhân. Màu đen và tối có vẻ nặng nề, mạnh mẽ và không thể phá hủy, còn két sắt mang lại cho con người cảm giác an toàn."
C_682754,参加婚礼黑色给人压抑沉闷不合适,参加婚礼黑色压抑沉闷合适,1.0,"Màu đen gây chán nản, nhàm chán khi tham dự đám cưới và không phù hợp"
C_682754,参加过不合适,参加合适,1.0,Không phù hợp để tham gia
