course_id,text,filtered_text,count,text_vi
C_769273,马克思是马克思主义无产阶级革命理论的创始人缔造者是伟大的无产阶级革命家是全世界无产阶级和劳动人民的革命导师是无产阶级的精神领袖,马克思马克思主义无产阶级革命理论创始人缔造者伟大无产阶级革命家全世界无产阶级劳动人民革命导师无产阶级精神领袖,1.0,"Mác là người sáng lập và sáng tạo ra học thuyết Mác về cách mạng vô sản, là nhà cách mạng vô sản vĩ đại, cố vấn cách mạng của giai cấp vô sản và nhân dân lao động trên toàn thế giới, là thủ lĩnh tinh thần của giai cấp vô sản."
C_769273,马克思主义哲学是马克思主义的世界观和方法论是马克思主义的理论基础是马克思主义最根本的理论特征马克思是马克思主义无产阶级革命理论的创始人缔造者是伟大的无产阶级革命家,马克思主义哲学马克思主义世界观方法论马克思主义理论基础马克思主义根本理论特征马克思马克思主义无产阶级革命理论创始人缔造者伟大无产阶级革命家,1.0,"Triết học Mác là thế giới quan và phương pháp luận của chủ nghĩa Mác, cơ sở lý luận của chủ nghĩa Mác và là đặc điểm lý luận cơ bản nhất của chủ nghĩa Mác. Mác là người sáng lập ra lý luận cách mạng vô sản Mác và là nhà cách mạng vô sản vĩ đại."
C_769273,马克思是一个博学的人也是一个热衷于矛盾而自身又充满矛盾的思想家是马克思主义无产阶级革命理论的创始人缔造者,马克思博学热衷于矛盾充满矛盾思想家马克思主义无产阶级革命理论创始人缔造者,1.0,"Marx là một nhà uyên bác, một nhà tư tưởng, đam mê mâu thuẫn và bản thân ông cũng đầy mâu thuẫn. Ông là người đặt nền móng và sáng tạo ra lý luận cách mạng vô sản của chủ nghĩa Mác."
C_769273,不畏艰难险阻为追求真理而勇攀思想高峰,不畏艰难险阻追求真理勇攀思想高峰,1.0,"Không ngại khó khăn, trở ngại, dũng cảm leo lên đỉnh cao tư tưởng để theo đuổi chân lý"
C_769273,马克思坚持一切从实际出发联系实际实事求是在实践中检验真理和发展真理,马克思坚持实际出发联系实际实事求是在实践中检验真理发展真理,1.0,"Marx nhấn mạnh rằng mọi thứ phải dựa trên thực tế, kết hợp nó với thực tế, tìm kiếm sự thật từ sự thật, kiểm tra và phát triển sự thật trong thực tế."
C_769273,坚持以什么思想理论为指导是文化建设的首要问题关系到政党的性质国家的方向关系到民族的命脉人心的凝聚,坚持思想理论指导文化建设首要问题关系政党性质国家方向关系民族命脉人心凝聚,1.0,Học thuyết tư tưởng nào cần được tôn trọng làm kim chỉ nam là vấn đề hàng đầu trong xây dựng văn hóa. Nó liên quan đến bản chất của đảng phái chính trị và đường lối của đất nước. Nó liên quan đến huyết mạch của dân tộc và sự gắn kết của lòng người. .
C_769273,马克思是一个真正的伟人他有胸怀有理想他为了自己的目标不懈努力,马克思真正伟人胸怀理想目标不懈努力,1.0,Marx là một con người thực sự vĩ đại. Ông có những hoài bão và lý tưởng lớn lao. Ông đã làm việc không mệt mỏi vì những mục tiêu của mình.
C_769273,马克思是全世界无产阶级和劳动人民的革命导师是马克思主义的主要创始人是马克思主义政党的缔造者和国际共产主义的开创者是近代以来最伟大的思想家,马克思全世界无产阶级劳动人民革命导师马克思主义主要创始人马克思主义政党缔造者国际共产主义开创者近代伟大思想家,2.0,Marx là người thầy cách mạng của giai cấp vô sản và nhân dân lao động trên toàn thế giới. Ông là người sáng lập chủ nghĩa Mác. Ông là người sáng lập đảng chính trị Mác và là người sáng lập chủ nghĩa cộng sản quốc tế. Ông là nhà tư tưởng vĩ đại nhất thời hiện đại.
C_769273,马克思是一个伟大的人不懈努力,马克思伟大不懈努力,1.0,Marx là một con người vĩ đại làm việc không biết mệt mỏi
C_769273,马克思殷实丰厚的家境和有文化素养的成长环境铸就了他不一般的格局和心态五代家庭都是才华横溢家境丰厚父亲爷爷的律师身份更是马克思丰富的见识的奠基他在世人都认为他应该享受荣华富贵家庭和睦的时候毅然开启不一般的不凡的人生他17岁的论文可以体现出他从小不凡不一般或是狭隘的眼光和思想他和好友共同创立马克思主义学说开创国际共产主义运动可能他不一般的举动在当时的世人看来是叛逆的是无法理喻的但他所创下的功劳是世世代代被夸赞着呢他为了共产主义事业创建了基础这才铸就了虽然处境多度陷入落魄却被后人称赞品德高尚举动不凡的伟人,丰厚 成长 丰厚 丰富 见识 认为 应该 享受 开启 体现 出 狭隘 创立 开创 可能 举动 看来 叛逆 创下 创建 陷入 落魄 称赞 举动,1.0,"Nền tảng gia đình giàu có và môi trường văn hóa phát triển đã tạo nên cấu trúc và tâm lý khác thường của Marx. Năm thế hệ trong gia đình ông đều là những người tài năng. Danh tính luật sư của ông nội ông là nền tảng cho kiến ​​thức phong phú của Marx. Khi gia đình thịnh vượng và hòa thuận, anh kiên quyết bắt đầu một cuộc sống phi thường. Luận án năm 17 tuổi của anh có thể phản ánh rằng anh đã phi thường từ khi còn nhỏ. Hoặc có thể ông có tầm nhìn và tư duy hạn hẹp. Ông đã cùng bạn bè sáng lập ra học thuyết Marxist và tạo ra phong trào cộng sản quốc tế. Những hành động bất thường của ông có thể có vẻ nổi loạn và vô lý đối với thế giới vào thời điểm đó, nhưng những thành tựu của ông đã được ca ngợi từ thế hệ này sang thế hệ khác. Bằng cách này, Người đã tạo nền tảng cho sự nghiệp của chủ nghĩa cộng sản và tạo ra một vĩ nhân được thế hệ tương lai ca ngợi về tư cách đạo đức cao đẹp và những hành động phi thường dù đã nhiều lần lâm vào cảnh khốn cùng."
C_769273,马克思之所以伟大是具有一种追求人类正义和光明的精神,马克思伟大具有追求人类正义光明精神,1.0,Sở dĩ Marx vĩ đại là vì ông có tinh thần theo đuổi công lý và ánh sáng của con người.
C_769273,他是一名伟大的革命家思想家马克思是全世界无产阶级和劳动人民的伟大导师是马克思主义的主要创始人是马克思主义政党的缔造者和国际共产主义的开拓者,一名伟大革命家思想家马克思全世界无产阶级劳动人民伟大导师马克思主义主要创始人马克思主义政党缔造者国际共产主义开拓者,1.0,"Ông là nhà tư tưởng cách mạng vĩ đại, là người thầy vĩ đại của giai cấp vô sản và nhân dân lao động trên toàn thế giới. Ông là người sáng lập chủ nghĩa Mác, người sáng lập Đảng Mác và là người tiên phong của chủ nghĩa cộng sản quốc tế."
C_769273,马克思是无产阶级争取自身解放和整个人类解放的科学理论基本理论和基本方法构成的科学体系,马克思无产阶级争取解放整个人类解放科学理论基本理论基本方法构成科学体系,1.0,Mác là một hệ thống khoa học bao gồm những lý luận cơ bản và những phương pháp cơ bản của lý luận khoa học để giai cấp vô sản phấn đấu giải phóng chính mình và giải phóng toàn thể nhân loại.
C_769273,尽管马克思一生饱尝颠沛流离的艰辛贫病交加的煎熬但他初心不改失志不渝为人类解放的崇高理想而不懈奋斗成就了伟大人生马克思的一生是不畏艰难险阻为追求真理而勇攀思想高峰的一生马克思曾说在科学上没有平坦的大道只有不畏劳苦沿着陡峭山路攀登的人才有希望达到光辉的顶点马克思为创立科学理论体系付出了常人难以想象的艰辛最终达到了光辉的顶点他博览群书广泛涉猎不仅深入了解和研究哲学社会科学各个学科知识而且深入了解和研究各种自然科学知识努力从人民创造的一切文明成果中汲取营养马克思毕生忘我工作经常每天工作16个小时马克思在给友人的信中谈到为了资本论的写作我一直在坟墓的边缘徘徊因此我不得不利用我还能工作的每时每刻来完成我的著作,饱尝 艰辛 煎熬 改失 解放 不懈 奋斗 伟大 不畏 勇攀 没有 平坦 不畏 劳苦 陡峭 攀登 希望 达到 创立 付出 艰辛 达到 广泛 涉猎 深入 了解 深入 了解 知识 创造 汲取 毕生 谈到 写作 徘徊 完成,1.0,"Mặc dù suốt đời phải chịu đựng cảnh khốn cùng, đói nghèo, bệnh tật nhưng Marx không bao giờ thay đổi ý định ban đầu và không ngừng đấu tranh cho lý tưởng cao cả là giải phóng con người và đạt được cuộc sống đỉnh cao. Marx từng nói rằng ở đó. Trong khoa học không có con đường bằng phẳng nào, chỉ có những người không ngại vất vả và leo lên con đường núi dốc mới có thể hy vọng đạt đến đỉnh cao vinh quang. Cuối cùng cũng đạt đến đỉnh cao vinh quang, ông đọc rất nhiều và rộng rãi, không chỉ hiểu biết và nghiên cứu sâu về các ngành triết học và khoa học xã hội khác nhau, mà còn tìm hiểu và nghiên cứu sâu về các kiến ​​thức khoa học tự nhiên khác nhau. tất cả những thành tựu của nền văn minh do nhân dân tạo ra, Marx đã làm việc một cách vị tha trong suốt cuộc đời của mình, thường là làm việc 16 giờ mỗi ngày, Marx nói trong một bức thư gửi cho một người bạn rằng để viết Das Kapital, tôi đã phải nán lại bờ vực. mộ nên tôi phải tranh thủ từng giây phút còn có thể làm việc để hoàn thành công việc của mình."
C_769273,马克思是伟大的思想家革命家不畏艰难追求真理勇攀高峰在实践中发现真理,马克思伟大思想家革命家不畏艰难追求真理勇攀高峰在实践中发现真理,2.0,"Mác là nhà tư tưởng vĩ đại, nhà cách mạng không ngại khó khăn, theo đuổi chân lý và leo lên những đỉnh cao, khám phá ra chân lý trong thực tiễn."
C_769273,马克思的一生是胸怀崇高理想为人类解放不懈奋斗的一生马克思的一生是不畏艰难险阻为追求真理而勇攀思想高峰的一生马克思曾说在科学上没有平坦的大道只有不畏劳苦沿着陡峭山路攀登的人才有希望达到光辉的顶点马克思为创立科学理论体系付出了常人难以想象的艰辛最终达到了光辉的顶点马克思毕生忘我工作经常每天工作16个小时马克思在给友人的信中谈到为了资本论的写作我一直在坟墓的边缘徘徊因此我不得不利用我还能工作的每时每刻来完成我的著作,解放 不懈 奋斗 不畏 勇攀 没有 平坦 不畏 劳苦 陡峭 攀登 希望 达到 创立 付出 艰辛 达到 毕生 谈到 写作 徘徊 完成,1.0,"Cuộc đời Mác là một cuộc đời đấu tranh không ngừng nghỉ để giải phóng nhân loại với những lý tưởng cao cả. Cuộc đời Mác là một cuộc đời dũng cảm vươn lên những đỉnh cao tư tưởng để theo đuổi chân lý bất chấp gian khổ, trắc trở. Trong khoa học không có con đường bằng phẳng, chỉ có đường núi dốc mà không sợ vất vả. Ai leo lên được thì mới hy vọng đạt đến đỉnh cao vinh quang. Marx là người sáng lập ra khoa học và công nghệ. Marx đã trải qua những khó khăn không thể tưởng tượng được để nghiên cứu hệ thống lý thuyết và cuối cùng đã đạt đến đỉnh cao vẻ vang của nó. Marx đã làm việc quên mình trong suốt cuộc đời và thường làm việc 16 giờ mỗi ngày. Không tận dụng mọi thời điểm mà tôi vẫn có thể làm việc để hoàn thành cuốn sách của mình."
C_769273,恩格斯是全世界无产阶级和劳动人民最伟大导师,恩格斯全世界无产阶级劳动人民伟大导师,5.0,Engels là người thầy vĩ đại nhất của giai cấp vô sản và nhân dân lao động trên thế giới
C_769273,马克思是全世界无产阶级和劳动人民的伟大导师是马克思主义的主要创始人,马克思全世界无产阶级劳动人民伟大导师马克思主义主要创始人,1.0,"Mác là người thầy vĩ đại của giai cấp vô sản và nhân dân lao động trên toàn thế giới, là người sáng lập chủ nghĩa Mác."
C_769273,马克思主义为我们提供了一个重要的分析事物与存在关系的一个重要工具辩证法它教会我们要以联系的发展的眼光看待问题客观分析事物的两面性并清楚认识到究竟是利大于弊还是弊大于利进而作出一个客观明智的选择同样马克思为我们详细阐述了真理与价值的含义追求真理是我们人生积极向上的生活发展的标志必要时为真理献身我相信也是对人生价值的一种肯定,马克思主义提供重要分析事物存在关系重要工具辩证法教会联系发展眼光看待问题客观分析事物两面性清楚认识究竟利大于弊弊大于利作出客观明智选择同样马克思详细阐述真理价值含义追求真理人生积极向上生活发展标志必要时为真理献身相信人生价值肯定,1.0,"Chủ nghĩa Mác cung cấp cho chúng ta một công cụ quan trọng để phân tích mối quan hệ giữa sự vật và sự tồn tại. Phép biện chứng dạy chúng ta nhìn vấn đề từ góc độ phát triển gắn kết, phân tích khách quan hai mặt của sự vật và hiểu rõ ưu điểm lớn hơn nhược điểm hay nhược điểm. lớn hơn những lợi ích. Đưa ra sự lựa chọn khách quan và sáng suốt. Marx cũng đã trình bày chi tiết về ý nghĩa của sự thật và giá trị đối với chúng ta. Việc theo đuổi sự thật là một dấu hiệu của sự phát triển cuộc sống tích cực của chúng ta. Cống hiến hết mình cho sự thật khi cần thiết. sự khẳng định giá trị của cuộc sống."
C_769273,马克思到2018年已200周年飞利普也是马克思家建立的他没有要过着苦难的生活度过困难走上思想巅峰,马克思2018200周年飞利普马克思家建立没有苦难生活度过困难走上思想巅峰,1.0,"Năm 2018 sẽ là kỷ niệm 200 năm ngày sinh của Marx. Philip cũng do Marx sáng lập. Ông không phải sống một cuộc đời khốn khổ, vượt qua khó khăn để đạt tới đỉnh cao tư tưởng."
C_769273,马克思在社会主义的理论和价值两方面都是思想的巨人无论其中一些理论多么令人感到疑惑无论其中一些价值多么微小走过了19世纪的马克思主义的历史都是人类对共同生活新方式的寻求的不可分割永恒的一部分,马克思社会主义理论价值两方面思想巨人理论令人感到疑惑价值微小走过19世纪马克思主义历史人类共同生活新方式寻求不可分割永恒一部分,1.0,"Marx là một nhà tư tưởng vĩ đại cả về lý thuyết lẫn giá trị của chủ nghĩa xã hội. Dù một số lý thuyết của ông có khó hiểu đến đâu, dù giá trị của chúng có nhỏ đến đâu, lịch sử của chủ nghĩa Marx xuyên suốt thế kỷ 19 là cuộc tìm kiếm của nhân loại về một con đường mới. cùng chung sống là một phần không thể thiếu và vĩnh cửu của"
C_769273,老师好优秀啊,老师优秀,1.0,Thầy quá xuất sắc
C_769273,视频看起来好美腻,视频看起来好美腻,1.0,Video nhìn đẹp quá
C_769273,马克思是一个忘我工作胸怀崇高理想热爱生活真诚朴实和重情重义的一个人是为推翻旧世界建立新世界而用于战斗的人,马克思忘我工作胸怀崇高理想热爱生活真诚朴实重情重义推翻旧世界建立新世界用于战斗,1.0,"Mác là người làm việc vị tha, có lý tưởng cao đẹp, yêu đời, chân chất, giản dị, coi trọng tình nghĩa và lẽ phải."
C_769273,马克思是一位为社会主义事业为无产阶级革命奋斗一生的人,马克思一位社会主义事业无产阶级革命奋斗一生,1.0,Marx là người suốt đời đấu tranh cho sự nghiệp của chủ nghĩa xã hội và cách mạng vô sản.
C_769273,与马克思深厚的革命友谊,马克思深厚革命友谊,1.0,Tình bạn cách mạng sâu sắc với Marx
C_769273,共同创造马克思主义,共同创造马克思主义,1.0,Cùng nhau tạo ra chủ nghĩa Mác
C_769273,播放不了,播放不了,1.0,không thể chơi
C_769273,马克思是有广博学问深邃思想追寻人类正义和光明的人也是一位伟大的思想家,马克思广博学问深邃思想追寻人类正义光明一位伟大思想家,1.0,"Marx là người có kiến ​​thức sâu rộng, tư tưởng sâu sắc, theo đuổi công lý và ánh sáng cho nhân loại. Ông còn là nhà tư tưởng vĩ đại."
C_769273,谦谦君子重情重义勤奋好学国际无产阶级工人运动的伟大领袖,谦谦君子重情重义勤奋好学国际无产阶级工人运动伟大领袖,1.0,"Là người khiêm tốn, coi trọng tình nghĩa, cần cù, hiếu học, là người lãnh đạo vĩ đại của phong trào công nhân vô sản quốc tế."
C_769273,他有很多张面孔而这些面孔合在一起表现的是他刻苦钻研实事求是积极热情的心呈现的是一个近代以来最伟大的思想家,很多张面孔面孔合在一起表现刻苦钻研实事求是积极热情心呈现近代伟大思想家,1.0,"Anh ấy có nhiều khuôn mặt, và những khuôn mặt này cùng nhau tượng trưng cho sự chăm chỉ, tính thực tế cũng như trái tim tích cực và nhiệt tình của anh ấy. Chúng đại diện cho một trong những nhà tư tưởng vĩ đại nhất thời hiện đại."
C_769273,恩格斯是一个谦虚的人甘愿当配角,恩格斯谦虚甘愿配角,1.0,"Engels là người khiêm tốn, sẵn sàng đóng vai phụ"
C_769273,马克思受到人们的尊敬他是全世界无产阶级的革命导师是一位伟大的思想家,马克思尊敬全世界无产阶级革命导师一位伟大思想家,1.0,Mác được nhân dân kính trọng. Ông là người thầy cách mạng của giai cấp vô sản trên toàn thế giới và là nhà tư tưởng vĩ đại.
C_769273,恩格斯是伟大的哲学家是马克思的挚友没有恩格斯就不会成就马克思他也是全国无产阶级的革命导师,恩格斯伟大哲学家马克思挚友没有恩格斯不会成就马克思全国无产阶级革命导师,1.0,"Engels là nhà triết học vĩ đại và là bạn thân của Marx. Nếu không có Engels, Marx cũng không thể đạt được thành công."
C_769273,马克思生活丰富多彩家境优裕在哲学方面异常聪慧学富五车后期马克思落魄撩到心怀天下的他跟恩格斯创立了马克思主义学说他是全世界无产阶级和劳动人民的革命导师是一代伟人有着终身为人民服务的崇高理想不畏艰难险阻在科学的道路上达到了光辉的顶点为科学勇往直前他在他做研究的每个领域达到了一定成就是个伟大的革命家领到了世界上第一个无产阶级政党领到了巴黎革命,马克思生活丰富多彩家境优裕哲学方面异常聪慧学富五车后期马克思落魄撩到心怀天下恩格斯创立马克思主义学说全世界无产阶级劳动人民革命导师一代伟人有着终身人民服务崇高理想不畏艰难险阻科学道路达到光辉顶点科学勇往直前研究每个领域达到一定成就伟大革命家领到世界第一个无产阶级政党领到巴黎革命,1.0,"Cuộc đời của Marx rất phong phú và đầy màu sắc, ông xuất thân từ một gia đình giàu có. Ông cực kỳ thông minh về triết học. Lý tưởng cao cả phục vụ nhân dân không ngại khó khăn, trắc trở đã đạt đến đỉnh cao vẻ vang trên con đường khoa học. Ông đã dũng cảm tiến bước vì khoa học. Ông đã đạt được những thành tựu nhất định trong mọi lĩnh vực nghiên cứu. lãnh đạo đảng chính trị vô sản đầu tiên trên thế giới Cách mạng Paris."
C_769273,恩格斯是个非常谦虚的人做一件事认真负责自幼勤奋好学专心听讲在语言方面具有非凡的天赋立志成为英雄帮助穷苦人爱好哲学细心观察生活中的点点滴滴是一位伟大的革命学家是马克思主义创始人之一一生贫困却仍热爱生活心怀天下乐于助人在军事理论上获得了卓越的成就也是世界级思想百科全书,恩格斯非常谦虚一件事认真负责自幼勤奋好学专心听讲语言方面具有非凡天赋立志成为英雄帮助穷苦爱好哲学细心观察生活点点滴滴一位伟大革命学家马克思主义创始人一生贫困热爱生活心怀天下乐于助人军事理论获得卓越成就世界级思想百科全书,1.0,"Engels là một người rất khiêm tốn, tận tâm và có trách nhiệm với mọi việc mình làm. Ông là người chăm học và biết lắng nghe từ khi còn nhỏ. Ông có tài năng phi thường về ngôn ngữ. Ông khao khát trở thành một anh hùng và giúp đỡ người nghèo. triết học và quan sát kỹ lưỡng từng chi tiết trong cuộc sống. Ông là một nhà khoa học cách mạng vĩ đại. Ông là một trong những người sáng lập chủ nghĩa Mác cả đời nghèo khó nhưng vẫn có tấm lòng yêu thương thế giới và sẵn sàng giúp đỡ người khác. về lý thuyết quân sự và cũng là một bộ bách khoa toàn thư về tư tưởng đẳng cấp thế giới."
C_769273,敬佩马克思与恩格斯的友谊没有恩格斯马克思的著作也无法完成,敬佩马克思恩格斯友谊没有恩格斯马克思著作无法完成,1.0,Sự ngưỡng mộ tình bạn giữa Marx và Engels không thể trọn vẹn nếu không có tác phẩm của Engels và Marx
C_769273,马克思与恩格斯是世界历史上的超强组合他们之间相互帮助彼此加油鼓励共同开创马克思主义领导无产阶级运动,马克思恩格斯世界历史超强组合之间相互帮助加油鼓励共同开创马克思主义领导无产阶级运动,1.0,Marx và Engels là sự kết hợp mạnh mẽ trong lịch sử thế giới. Họ giúp đỡ lẫn nhau và khuyến khích nhau tạo nên phong trào vô sản do chủ nghĩa Mác lãnh đạo.
C_769273,没有恩格斯也就没有今天的马克思主义基本原理没有马克思也就没有当时的恩格斯,没有恩格斯没有今天马克思主义基本原理没有马克思没有当时恩格斯,1.0,Không có Ăng-ghen thì không có những nguyên tắc cơ bản của chủ nghĩa Mác ngày nay. Không có Mác thì không có Ăng-ghen lúc bấy giờ.
C_769273,正如恩格斯评价马克思所说他的英明和事业永垂不朽两百多岁的马克思依然年轻,恩格斯评价马克思所说英明事业永垂不朽两百多岁马克思依然年轻,1.0,"Đúng như Engels đã nói về Marx, sự nghiệp chói sáng của ông sẽ trường tồn. Marx đã hơn hai trăm tuổi mà vẫn còn trẻ."
C_769273,马克思是前半生是富家子弟人生赢家后半生穷困潦倒但他是一位为了人类解放而奋斗的伟大思想家,马克思前半生富家子弟人生赢家后半生穷困潦倒一位人类解放奋斗伟大思想家,1.0,"Marx là người chiến thắng trong cuộc đời, xuất thân từ một gia đình giàu có ở nửa đầu cuộc đời, nửa sau cuộc đời ông nghèo nhưng là nhà tư tưởng vĩ đại, đấu tranh cho sự giải phóng nhân loại."
C_769273,马克思与恩格斯创造科学社会主义主要的原因是社会历史条件与个人努力的相互作用,马克思恩格斯创造科学社会主义主要原因社会历史条件个人努力相互作用,1.0,"Lý do chính khiến Marx và Engels tạo ra chủ nghĩa xã hội khoa học là sự tương tác giữa các điều kiện xã hội, lịch sử và nỗ lực cá nhân."
C_769273,马克思为人类解放不懈奋斗,马克思人类解放不懈奋斗,1.0,Marx đã làm việc không mệt mỏi để giải phóng con người
C_769273,马克思原来出身如此不凡他为了崇高的理想竟抛弃了优厚的家境实在令人敬佩,马克思原来出身不凡崇高理想竟抛弃优厚家境实在令人敬佩,1.0,Marx hóa ra lại có xuất thân phi thường như vậy. Thật đáng khâm phục khi ông từ bỏ xuất thân gia đình giàu có vì lý tưởng cao đẹp của mình.
C_769273,马克思真是伟大,马克思真是伟大,1.0,Marx vĩ đại quá
C_769273,第一次比较完整地了解了马克思的一生他不仅是伟大也是常人勇于抛弃原来富贵安逸的生活而选择了一条最为艰苦是道路这是最为令人敬佩的一点,第一次比较完整了解马克思一生伟大常人勇于抛弃原来富贵安逸生活选择一条最为艰苦道路这是最为令人敬佩一点,1.0,"Lần đầu tiên tôi hiểu tương đối đầy đủ về cuộc đời của Marx. Ông không chỉ là một vĩ nhân mà còn là một con người bình thường, có dũng khí từ bỏ cuộc sống giàu có, sung túc ban đầu và chọn con đường khó khăn nhất. điểm đáng ngưỡng mộ nhất."
C_769273,恩格斯是马克思背后的人是他坚强的后盾,恩格斯马克思背后坚强后盾,1.0,Engels là người đứng sau Marx và sự ủng hộ mạnh mẽ của ông
C_769273,马克思为人类解放的不断努力实属是个伟人敬佩,马克思人类解放不断努力实属伟人敬佩,1.0,Những nỗ lực không ngừng nghỉ của Marx để giải phóng con người thực sự là một con người vĩ đại đáng ngưỡng mộ.
C_769273,两个世纪过去了人类社会发生了巨大而深刻的变化但马克思的名字依然在世界各地受到人们的尊敬马克思的学说依然闪烁着耀眼的真理光芒,两个世纪过去人类社会发生巨大深刻变化马克思名字依然世界各地尊敬马克思学说依然闪烁着耀眼真理光芒,1.0,"Hai thế kỷ đã trôi qua, xã hội loài người đã trải qua những thay đổi to lớn và sâu sắc, nhưng tên tuổi của Mác vẫn được nhân dân khắp thế giới kính trọng, vẫn tỏa sáng rực rỡ ánh sáng chân lý."
C_769273,马克思恩格斯真的算是历史最强二人组之一了,马克思恩格斯真的算是历史最强二人组,1.0,Marx và Engels thực sự là một trong những bộ đôi quyền lực nhất trong lịch sử.
C_769273,恩格斯是当之无愧的马克思主义的创始人之一,恩格斯当之无愧马克思主义创始人,1.0,Engels chắc chắn là một trong những người sáng lập chủ nghĩa Mác
C_769273,真伟大,真伟大,1.0,tuyệt vời quá
C_769273,友谊地久天长,友谊地久天长,1.0,tình bạn vĩnh cửu
C_769273,恩格斯帮助马克思完成了资本论并能在马克思逝世以后继续他未完成的事业,恩格斯帮助马克思完成资本论马克思逝世以后继续未完成事业,1.0,Engels đã giúp Marx hoàn thành Tư bản và có thể tiếp tục công việc còn dang dở của mình sau khi Marx qua đời.
C_769273,老师讲的很有意思这是我我第一次了解马克思的生平他放弃已有的荣华富贵而是选择艰苦奋斗也让我进一步了解了他的优秀与伟大,老师讲有意思第一次了解马克思生平放弃已有荣华富贵选择艰苦奋斗进一步了解优秀伟大,1.0,"Những điều thầy nói rất thú vị. Đây là lần đầu tiên tôi biết về cuộc đời của Marx. Ông đã từ bỏ vinh quang và sự giàu có mà ông đã có và chọn làm việc chăm chỉ, điều này cũng giúp tôi hiểu thêm về sự xuất sắc và vĩ đại của ông."
C_769273,527也加载不了,527加载不了,1.0,527 cũng không nạp được.
C_769273,人生总是这样起起落落落落落落落落起,人生总是起起落落落落落落落落,1.0,Cuộc sống luôn có những thăng trầm như vậy
C_769273,马克思牛逼,马克思牛逼,3.0,Marx thật tuyệt vời
C_769273,恩格斯牛逼,恩格斯牛逼,1.0,Engels thật tuyệt vời
C_769273,马克思恩格斯牛逼,马克思恩格斯牛逼,1.0,Marx và Engels thật tuyệt vời
C_769273,giaogiao,giaogiao,1.0,giaogiao
C_769273,沙发,沙发,5.0,ghế sofa
C_769273,一楼是我的,一楼,1.0,Tầng một là của tôi
C_769273,二楼,二楼,1.0,tầng hai
